timestamp,Shipping 200,labels,Catalogue 200,Cart 200,Orders 200,Payment 200,User 200,Frontend 405,Frontend 200,Catalogue Latency,Shipping Latency,Cart Latency,Orders Latency,Payment Latency,User Latency,Frontend Latency,anomaly_pause
2020-09-28 10:07:56.160128767,,,,,,,0,,,,,,,,,,1
2020-09-28 10:07:56.160128767,,,,,,,,,,,NaN,,,,,,1
2020-09-28 10:07:56.160128767,,,,,,,,,,0.0011120933333333602,,,,,,,1
2020-09-28 10:07:56.160128767,,,,,,,,,,,,NaN,,,,,1
2020-09-28 10:07:56.160128767,,,,,,0,,,,,,,,,,,1
2020-09-28 10:07:56.160128767,,,,,,,,,,,,,,0.0010745703333333702,,,1
2020-09-28 10:07:56.160128767,,,,,,,,,,,,,,,0.0018228468888887603,,1
2020-09-28 10:07:56.160128767,,,,,0,,,,,,,,,,,,1
2020-09-28 10:07:56.160128767,,,0,,,,,,,,,,,,,,1
2020-09-28 10:07:56.160128767,,,,0,,,,,,,,,,,,,1
2020-09-28 10:07:56.160128767,,,,,,,,0,,,,,,,,,1
2020-09-28 10:07:57.160128767,0,,,,,,,,,,,,,,,,1
2020-09-28 10:07:57.160128767,,,,,,,,,,,,NaN,,,,,1
2020-09-28 10:07:57.160128767,,,,,,,,,,,,,,0.001078922111111158,,,1
2020-09-28 10:07:57.160128767,,,,,,,,,,,NaN,,,,,,1
2020-09-28 10:07:57.160128767,,,,,,,,,,0.0011110169999999859,,,,,,,1
2020-09-28 10:07:57.160128767,,,,,,0,,,,,,,,,,,1
2020-09-28 10:07:57.160128767,,,0,,,,,,,,,,,,,,1
2020-09-28 10:07:57.160128767,,,,,,,,0,,,,,,,,,1
2020-09-28 10:07:57.160128767,,,,,,,,,,,,,,,0.0015401693333332547,,1
2020-09-28 10:07:57.160128767,,,,0,,,,,,,,,,,,,1
2020-09-28 10:07:57.160128767,,,,,,,0,,,,,,,,,,1
2020-09-28 10:07:57.160128767,,,,,,,,,0,,,,,,,,1
2020-09-28 10:07:57.160128767,,,,,0,,,,,,,,,,,,1
2020-09-28 10:07:58.160128767,,,,,,,,,,0.0011715197777777656,,,,,,,1
2020-09-28 10:07:58.160128767,,,,,,,,,,,,NaN,,,,,1
2020-09-28 10:07:58.160128767,0,,,,,,,,,,,,,,,,1
2020-09-28 10:07:58.160128767,,,,,,,0,,,,,,,,,,1
2020-09-28 10:07:58.160128767,,,,,,,,0,,,,,,,,,1
2020-09-28 10:07:58.160128767,,,,,,0,,,,,,,,,,,1
2020-09-28 10:07:58.160128767,,,,,0,,,,,,,,,,,,1
2020-09-28 10:07:58.160128767,,,,,,,,,,,,,,0.0010727736666666687,,,1
2020-09-28 10:07:58.160128767,,,,,,,,,0,,,,,,,,1
2020-09-28 10:07:58.160128767,,,0,,,,,,,,,,,,,,1
2020-09-28 10:07:58.160128767,,,,0,,,,,,,,,,,,,1
2020-09-28 10:07:58.160128767,,,,,,,,,,,NaN,,,,,,1
2020-09-28 10:07:58.160128767,,,,,,,,,,,,,,,0.0020326271111109013,,1
2020-09-28 10:07:59.160128767,,,0,,,,,,,,,,,,,,1
2020-09-28 10:07:59.160128767,,,,,,,,,0,,,,,,,,1
2020-09-28 10:07:59.160128767,,,,,,,,,,,,NaN,,,,,1
2020-09-28 10:07:59.160128767,,,,,,0,,,,,,,,,,,1
2020-09-28 10:07:59.160128767,,,,,,,,0,,,,,,,,,1
2020-09-28 10:07:59.160128767,,,,0,,,,,,,,,,,,,1
2020-09-28 10:07:59.160128767,,,,,,,0,,,,,,,,,,1
2020-09-28 10:07:59.160128767,,,,,,,,,,0.0011035816666666617,,,,,,,1
2020-09-28 10:07:59.160128767,,,,,,,,,,,,,,0.0010752726666666886,,,1
2020-09-28 10:07:59.160128767,,,,,,,,,,,NaN,,,,,,1
2020-09-28 10:07:59.160128767,,,,,0,,,,,,,,,,,,1
2020-09-28 10:07:59.160128767,0,,,,,,,,,,,,,,,,1
2020-09-28 10:07:59.160128767,,,,,,,,,,,,,,,0.002182223333333116,,1
2020-09-28 10:08:00.160128768,0,,,,,,,,,,,,,,,,1
2020-09-28 10:08:00.160128768,,,,,,,,,,,NaN,,,,,,1
2020-09-28 10:08:00.160128768,,,,,,,,,,,,,,,0.002128388777777583,,1
2020-09-28 10:08:00.160128768,,,,0,,,,,,,,,,,,,1
2020-09-28 10:08:00.160128768,,,,,,,,,,,,,,0.001046812666666656,,,1
2020-09-28 10:08:00.160128768,,,,,,,,,,0.001124469000000023,,,,,,,1
2020-09-28 10:08:00.160128768,,,,,,,,,0,,,,,,,,1
2020-09-28 10:08:00.160128768,,,,,,,0,,,,,,,,,,1
2020-09-28 10:08:00.160128768,,,,,0,,,,,,,,,,,,1
2020-09-28 10:08:00.160128768,,,,,,,,0,,,,,,,,,1
2020-09-28 10:08:00.160128768,,,,,,,,,,,,NaN,,,,,1
2020-09-28 10:08:00.160128768,,,0,,,,,,,,,,,,,,1
2020-09-28 10:08:00.160128768,,,,,,0,,,,,,,,,,,1
2020-09-28 10:08:01.160128768,,,,,,,,,,,,,,0.001027701555555538,,,1
2020-09-28 10:08:01.160128768,,,,,,,,,,,NaN,,,,,,1
2020-09-28 10:08:01.160128768,,,,,,0,,,,,,,,,,,1
2020-09-28 10:08:01.160128768,0,,,,,,,,,,,,,,,,1
2020-09-28 10:08:01.160128768,,,,,,,,,,,,,,,0.0021139751111108516,,1
2020-09-28 10:08:01.160128768,,,,,,,,0,,,,,,,,,1
2020-09-28 10:08:01.160128768,,,,,,,,,0,,,,,,,,1
2020-09-28 10:08:01.160128768,,,,,,,,,,,,NaN,,,,,1
2020-09-28 10:08:01.160128768,,,,,0,,,,,,,,,,,,1
2020-09-28 10:08:01.160128768,,,0,,,,,,,,,,,,,,1
2020-09-28 10:08:01.160128768,,,,,,,,,,0.001185054555555571,,,,,,,1
2020-09-28 10:08:01.160128768,,,,,,,0,,,,,,,,,,1
2020-09-28 10:08:01.160128768,,,,0,,,,,,,,,,,,,1
2020-09-28 10:08:02.160128768,,,,,,,,,,,,,,,0.0020531224444441973,,1
2020-09-28 10:08:02.160128768,0,,,,,,,,,,,,,,,,1
2020-09-28 10:08:02.160128768,,,,,,,,,,,NaN,,,,,,1
2020-09-28 10:08:02.160128768,,,,,,,0,,,,,,,,,,1
2020-09-28 10:08:02.160128768,,,,,,0,,,,,,,,,,,1
2020-09-28 10:08:02.160128768,,,,,,,,0,,,,,,,,,1
2020-09-28 10:08:02.160128768,,,,,,,,,,,,NaN,,,,,1
2020-09-28 10:08:02.160128768,,,,,,,,,,0.001081961777777776,,,,,,,1
2020-09-28 10:08:02.160128768,,,,,0,,,,,,,,,,,,1
2020-09-28 10:08:02.160128768,,,,0,,,,,,,,,,,,,1
2020-09-28 10:08:02.160128768,,,,,,,,,,,,,,0.0010221378888888547,,,1
2020-09-28 10:08:02.160128768,,,0,,,,,,,,,,,,,,1
2020-09-28 10:08:02.160128768,,,,,,,,,0,,,,,,,,1
2020-09-28 10:08:03.160128768,,,,,,,,,,,,,,,0.002157149111111028,,1
2020-09-28 10:08:03.160128768,,,,0,,,,,,,,,,,,,1
2020-09-28 10:08:03.160128768,,,,,0,,,,,,,,,,,,1
2020-09-28 10:08:03.160128768,0,,,,,,,,,,,,,,,,1
2020-09-28 10:08:03.160128768,,,,,,,0,,,,,,,,,,1
2020-09-28 10:08:03.160128768,,,,,,,,,,0.0010849144444444489,,,,,,,1
2020-09-28 10:08:03.160128768,,,,,,,,0,,,,,,,,,1
2020-09-28 10:08:03.160128768,,,0,,,,,,,,,,,,,,1
2020-09-28 10:08:03.160128768,,,,,,,,,,,NaN,,,,,,1
2020-09-28 10:08:03.160128768,,,,,,,,,,,,NaN,,,,,1
2020-09-28 10:08:03.160128768,,,,,,,,,,,,,,0.0009815866666666514,,,1
2020-09-28 10:08:03.160128768,,,,,,,,,0,,,,,,,,1
2020-09-28 10:08:03.160128768,,,,,,0,,,,,,,,,,,1
2020-09-28 10:08:04.160128768,,,,,,,,,0,,,,,,,,1
2020-09-28 10:08:04.160128768,,,,,,,,,,,,,,,0.002443557111110945,,1
2020-09-28 10:08:04.160128768,,,,,,,,0,,,,,,,,,1
2020-09-28 10:08:04.160128768,,,,,,,0,,,,,,,,,,1
2020-09-28 10:08:04.160128768,,,,,0,,,,,,,,,,,,1
2020-09-28 10:08:04.160128768,,,,,,,,,,,,NaN,,,,,1
2020-09-28 10:08:04.160128768,,,0,,,,,,,,,,,,,,1
2020-09-28 10:08:04.160128768,,,,0,,,,,,,,,,,,,1
2020-09-28 10:08:04.160128768,,,,,,,,,,0.001036109000000026,,,,,,,1
2020-09-28 10:08:04.160128768,0,,,,,,,,,,,,,,,,1
2020-09-28 10:08:04.160128768,,,,,,,,,,,,,,0.0009859998888888358,,,1
2020-09-28 10:08:04.160128768,,,,,,,,,,,NaN,,,,,,1
